Flooring,ViewYN,PoolPrivateYN,ListingKey,CloseDate,ClosePrice,Latitude,Longitude,LivingArea,DaysOnMarket,ListingKeyNumeric,MLSAreaMajor,CountyOrParish,AttachedGarageYN,ParkingTotal,YearBuilt,BathroomsTotalInteger,City,BedroomsTotal,StateOrProvince,FireplaceYN,Stories,Levels,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,Dataset
131.0,0,0,1147283567,2026-03-16,410000.0,33.79343,-116.286452,1394.0,91,1147283567,141.0,34.0,1,4.0,2003.0,2.0,580.0,2.0,1.0,0,1.0,2.0,0.0,0,2.0,364.0,396.0,374.0,5663.0,Train
221.0,0,0,1152917667,2026-03-16,1600000.0,32.91609683,-117.08148982,2230.0,7,1152917667,391.0,38.0,1,6.0,1987.0,3.0,694.0,4.0,1.0,0,2.0,12.0,0.0,0,3.0,364.0,389.0,0.0,7260.0,Train
131.0,1,1,1132343215,2026-03-16,460000.0,33.835471000000005,-116.477683,1841.0,150,1132343215,167.0,34.0,1,4.0,1990.0,3.0,135.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,403.0,995.0,5227.0,Train
217.0,0,0,1152989488,2026-03-16,415000.0,37.75693072,-122.19241422,1378.0,6,1152989488,894.0,0.0,0,0.0,1922.0,1.0,554.0,2.0,1.0,1,1.0,2.0,0.0,0,0.0,364.0,1192.0,0.0,4965.0,Train
222.0,0,0,1151171679,2026-03-16,1080000.0,35.245039,-120.67498700000002,1663.0,28,1151171679,844.0,41.0,1,2.0,1980.0,2.0,705.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,311.0,693.0,0.0,7009.0,Train
221.0,0,0,1152867421,2026-03-16,985000.0,33.11367463,-117.07476465,1670.0,6,1152867421,333.0,38.0,1,4.0,1957.0,2.0,248.0,3.0,1.0,1,2.0,12.0,0.0,0,0.0,364.0,331.0,0.0,7260.0,Train
221.0,1,0,1151178185,2026-03-16,1115000.0,35.601315,-120.653549,2699.0,3,1151178185,790.0,41.0,1,2.0,2016.0,3.0,594.0,4.0,1.0,1,1.0,2.0,4.0,0,2.0,266.0,712.0,0.0,8698.0,Train
224.0,1,1,1147550314,2026-03-16,2225000.0,34.461417,-118.629857,4590.0,69,1147550314,600.0,18.0,1,4.0,2022.0,6.0,132.0,6.0,1.0,1,2.0,12.0,2.0,0,4.0,387.0,225.0,385.0,12458.0,Train
171.0,0,0,1154132326,2026-03-16,1380000.0,33.647346,-117.708334,1570.0,5,1154132326,676.0,29.0,1,2.0,1976.0,2.0,394.0,4.0,1.0,1,1.0,2.0,4.0,0,2.0,46.0,546.0,250.0,3300.0,Train
223.0,1,0,1147557700,2026-03-16,1000000.0,33.777786,-118.144024,2179.0,83,1147557700,139.0,18.0,0,2.0,1950.0,2.0,437.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,187.0,154.0,0.0,5852.0,Train
131.0,1,1,1137187050,2026-03-16,536700.0,33.94821953,-116.46663787,2054.0,102,1137187050,170.0,34.0,0,4.0,2017.0,2.0,205.0,3.0,1.0,0,1.0,2.0,0.0,0,2.0,364.0,406.0,0.0,7260.0,Train
104.0,1,0,1149408518,2026-03-16,1930000.0,34.044439000000004,-118.57077,1910.0,55,1149408518,458.0,18.0,1,4.0,1962.0,2.0,458.0,3.0,1.0,1,1.0,0.0,0.0,0,2.0,364.0,86.0,200.0,6949.0,Train
221.0,0,0,1152772070,2026-03-16,503500.0,34.48964,-117.275234,2021.0,3,1152772070,929.0,37.0,1,2.0,2016.0,3.0,838.0,4.0,1.0,1,1.0,2.0,4.0,0,2.0,371.0,477.0,138.0,7450.0,Train
104.0,1,1,1153028625,2026-03-16,1455021.0,34.265489,-118.858995,2795.0,9,1153028625,850.0,57.0,1,9.0,2001.0,3.0,504.0,5.0,1.0,1,2.0,12.0,3.0,0,3.0,217.0,626.0,156.0,6969.0,Train
221.0,0,0,1150829649,2026-03-16,640000.0,32.85679523,-116.61710918,1664.0,18,1150829649,307.0,38.0,0,5.0,1992.0,3.0,203.0,3.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,305.0,0.0,12891.0,Train
222.0,1,1,1146445427,2026-03-16,1158000.0,34.099747,-117.832219,2228.0,50,1146445427,270.0,18.0,1,3.0,1977.0,4.0,695.0,4.0,1.0,1,2.0,12.0,1.0,0,3.0,304.0,284.0,0.0,11022.0,Train
221.0,1,0,1152528090,2026-03-16,175000.0,36.956122,-120.061818,1391.0,0,1152528090,894.0,19.0,0,1.0,1904.0,2.0,456.0,2.0,1.0,1,1.0,2.0,2.0,0,1.0,198.0,772.0,0.0,8276.0,Train
64.0,0,0,1149907696,2026-03-16,730000.0,33.855089,-118.071082,707.0,41,1149907696,798.0,18.0,0,4.0,1950.0,1.0,40.0,2.0,1.0,0,1.0,2.0,2.0,0,1.0,0.0,131.0,0.0,4282.0,Train
221.0,0,0,1151355090,2026-03-16,1060000.0,34.232575,-118.491982,1428.0,13,1151355090,739.0,18.0,0,5.0,1956.0,3.0,539.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,209.0,0.0,7877.0,Train
117.0,1,0,1147413418,2026-03-16,1100000.0,33.793240000000004,-117.503415,3333.0,67,1147413418,109.0,34.0,1,6.0,2005.0,3.0,173.0,4.0,1.0,1,2.0,12.0,1.0,0,3.0,75.0,615.0,285.0,9148.0,Train
224.0,1,0,1151720173,2026-03-16,710000.0,32.78828958,-116.96077225,846.0,23,1151720173,330.0,38.0,1,3.0,1949.0,1.0,229.0,2.0,1.0,0,1.0,2.0,0.0,0,1.0,364.0,328.0,0.0,7600.0,Train
134.0,1,0,1147546988,2026-03-16,2950000.0,36.5056519,-121.75020547,4091.0,43,1147546988,275.0,26.0,0,5.0,1971.0,5.0,128.0,4.0,1.0,1,1.0,18.0,0.0,0,3.0,49.0,815.0,975.0,53578.0,Train
189.0,0,0,1152867890,2026-03-16,1480000.0,37.54113559,-122.03578459,1382.0,7,1152867890,894.0,0.0,1,2.0,1978.0,2.0,526.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,1061.0,0.0,7752.0,Train
218.0,0,0,1152528295,2026-03-16,715000.0,37.93342774,-121.68912882,1695.0,6,1152528295,894.0,6.0,1,2.0,2000.0,3.0,95.0,4.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,916.0,0.0,6160.0,Train
64.0,1,0,1151574361,2026-03-16,1375000.0,34.220296000000005,-118.823703,2803.0,38,1151574361,884.0,57.0,1,3.0,2001.0,3.0,801.0,5.0,1.0,1,2.0,12.0,0.0,0,3.0,72.0,220.0,200.0,7260.0,Train
220.0,0,0,1152978506,2026-03-16,1235000.0,32.8024826,-117.05470976,1412.0,10,1152978506,381.0,38.0,1,4.0,1971.0,2.0,694.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,379.0,0.0,6300.0,Train
221.0,1,0,1152868464,2026-03-16,575000.0,34.020674,-117.31706,1569.0,14,1152868464,120.0,37.0,1,2.0,1978.0,2.0,293.0,4.0,1.0,1,1.0,2.0,4.0,0,2.0,70.0,432.0,0.0,7215.0,Train
221.0,1,0,1147205575,2026-03-16,490000.0,34.666609,-118.172188,1588.0,86,1147205575,616.0,18.0,1,2.0,1993.0,2.0,406.0,5.0,1.0,0,1.0,2.0,5.0,0,2.0,13.0,737.0,0.0,6047.0,Train
104.0,1,0,1152970973,2026-03-16,570000.0,33.586209999999994,-117.113266,1512.0,5,1152970973,860.0,34.0,1,2.0,2003.0,2.0,875.0,4.0,1.0,1,1.0,2.0,4.0,0,2.0,353.0,531.0,11.0,7841.0,Train
221.0,0,0,1152976885,2026-03-16,1100000.0,32.80555019,-117.18031883,1097.0,6,1152976885,373.0,38.0,1,4.0,1960.0,2.0,694.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,371.0,0.0,5600.0,Train
137.0,1,0,1147391423,2026-03-16,1029000.0,36.70405956,-121.62878023,2782.0,67,1147391423,275.0,26.0,1,2.0,1969.0,3.0,686.0,4.0,1.0,1,1.0,18.0,0.0,0,2.0,253.0,809.0,0.0,10890.0,Train
221.0,1,0,1147391484,2026-03-16,309000.0,34.127303999999995,-116.036372,1359.0,64,1147391484,563.0,37.0,1,2.0,2008.0,2.0,0.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,222.0,423.0,0.0,11329.0,Train
171.0,1,0,1152949092,2026-03-16,728000.0,33.910505,-118.137889,792.0,8,1152949092,500.0,18.0,1,1.0,1951.0,1.0,216.0,2.0,1.0,1,1.0,2.0,2.0,0,1.0,93.0,76.0,0.0,5022.0,Train
221.0,0,0,1147326377,2026-03-16,490000.0,33.787859999999995,-116.995414,1908.0,35,1147326377,275.0,34.0,1,3.0,2005.0,3.0,699.0,3.0,1.0,1,1.0,2.0,3.0,0,3.0,307.0,520.0,0.0,7405.0,Train
221.0,1,0,1152977301,2026-03-16,13675000.0,33.546632,-117.800511,3023.0,0,1152977301,735.0,29.0,0,2.0,1916.0,5.0,385.0,4.0,1.0,1,1.0,9.0,1.0,0,2.0,170.0,552.0,0.0,8500.0,Train
220.0,1,0,1152946446,2026-03-16,1100000.0,37.8106115,-122.22239446,1064.0,11,1152946446,894.0,0.0,1,1.0,1925.0,1.0,554.0,2.0,1.0,1,1.0,2.0,0.0,0,1.0,242.0,1173.0,0.0,10584.0,Train
221.0,1,0,1150904253,2026-03-16,790000.0,34.468743,-118.532413,1375.0,35,1150904253,485.0,18.0,1,2.0,1988.0,2.0,734.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,387.0,227.0,0.0,6433.0,Train
221.0,1,0,1147400348,2026-03-16,1185000.0,33.690832,-117.996232,1650.0,70,1147400348,50.0,29.0,1,2.0,1997.0,3.0,335.0,3.0,1.0,1,2.0,12.0,0.0,0,2.0,146.0,550.0,228.0,2250.0,Train
131.0,1,1,1151199322,2026-03-16,725000.0,33.707824,-117.304363,3242.0,26,1151199322,860.0,34.0,1,3.0,2007.0,3.0,393.0,5.0,1.0,1,2.0,12.0,1.0,0,3.0,172.0,500.0,79.0,10454.0,Train
221.0,0,0,1075177288,2026-03-16,520000.0,33.931326,-117.399714,1112.0,443,1075177288,114.0,34.0,1,1.0,1958.0,1.0,671.0,3.0,1.0,0,1.0,2.0,3.0,0,1.0,293.0,493.0,0.0,7405.0,Train
217.0,1,0,1152961978,2026-03-16,231100.0,39.759056,-121.642894,858.0,4,1152961978,894.0,2.0,0,3.0,1980.0,2.0,589.0,2.0,1.0,1,1.0,2.0,2.0,0,0.0,262.0,1542.0,0.0,17860.0,Train
221.0,0,0,1152978129,2026-03-16,755000.0,32.70512739,-117.04745067,1378.0,7,1152978129,375.0,38.0,0,4.0,1960.0,2.0,694.0,3.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,373.0,0.0,7000.0,Train
83.0,1,0,1152872241,2026-03-16,779000.0,33.370247,-117.235463,1992.0,7,1152872241,336.0,38.0,1,2.0,1990.0,2.0,254.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,114.0,334.0,340.0,8712.0,Train
221.0,0,0,1151621252,2026-03-16,1125000.0,32.61630347,-116.97413251,2447.0,7,1151621252,304.0,38.0,1,4.0,2010.0,4.0,150.0,4.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,302.0,163.47,3952.0,Train
131.0,0,0,1150916297,2026-03-16,832000.0,34.18894,-118.582841,1388.0,15,1150916297,950.0,18.0,1,2.0,1955.0,2.0,877.0,4.0,1.0,1,1.0,2.0,4.0,0,2.0,189.0,196.0,0.0,7561.0,Train
218.0,1,0,1150897369,2026-03-16,1095000.0,33.746338,-118.310559,1422.0,13,1150897369,83.0,18.0,1,2.0,1955.0,2.0,712.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,189.0,144.0,0.0,8507.0,Train
221.0,1,1,1132150665,2026-03-16,1315000.0,33.548899,-117.086225,4047.0,152,1132150665,860.0,34.0,1,2.0,2022.0,5.0,795.0,5.0,1.0,1,2.0,12.0,1.0,0,2.0,353.0,527.0,250.0,10881.0,Train
221.0,0,0,1102846118,2026-03-16,635000.0,34.393469,-117.286443,2239.0,344,1102846118,605.0,37.0,1,3.0,2025.0,3.0,320.0,4.0,1.0,1,1.0,2.0,4.0,1,3.0,143.0,452.0,0.0,19000.0,Train
221.0,0,0,1152871763,2026-03-16,835000.0,33.736689,-117.891056,1214.0,5,1152871763,271.0,29.0,1,2.0,1957.0,2.0,718.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,320.0,575.0,0.0,6127.0,Train
189.0,1,0,1153614961,2026-03-16,750000.0,34.11765,-117.578545,1336.0,4,1153614961,269.0,37.0,1,2.0,1986.0,2.0,644.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,57.0,258.0,0.0,5895.0,Train
196.0,0,0,1153000614,2026-03-16,812000.0,37.93325289,-121.73181342,1926.0,5,1153000614,894.0,6.0,1,3.0,1997.0,2.0,95.0,4.0,1.0,1,1.0,2.0,0.0,0,3.0,364.0,916.0,275.0,9230.0,Train
86.0,1,0,1142983945,2026-03-16,650000.0,34.189987,-117.425009,2292.0,118,1142983945,127.0,37.0,1,2.0,2015.0,3.0,690.0,4.0,1.0,1,2.0,12.0,1.0,0,2.0,289.0,484.0,121.0,5843.0,Train
104.0,1,0,1132994286,2026-03-16,721000.0,33.64978,-116.270332,2026.0,175,1132994286,148.0,34.0,1,3.0,2000.0,2.0,379.0,2.0,1.0,1,1.0,2.0,0.0,0,3.0,364.0,412.0,902.0,2613.0,Train
189.0,0,0,1147410593,2026-03-16,790000.0,33.872306,-117.607301,2034.0,62,1147410593,109.0,34.0,1,2.0,1962.0,3.0,173.0,4.0,1.0,1,1.0,2.0,4.0,0,2.0,75.0,614.0,0.0,12632.0,Train
222.0,0,0,1150909327,2026-03-16,1150000.0,33.715167,-117.896546,1584.0,26,1150909327,277.0,29.0,1,2.0,1960.0,2.0,718.0,5.0,1.0,1,1.0,2.0,5.0,0,2.0,320.0,576.0,0.0,8330.0,Train
217.0,1,0,1153002865,2026-03-16,2100000.0,37.81891469,-121.91066034,2269.0,0,1153002865,894.0,6.0,1,2.0,1981.0,3.0,195.0,4.0,1.0,1,2.0,12.0,0.0,0,2.0,317.0,895.0,210.0,6441.0,Train
209.0,0,0,1152989420,2026-03-17,1275000.0,37.68169938,-121.80304303,1536.0,7,1152989420,894.0,0.0,1,4.0,1972.0,2.0,426.0,4.0,1.0,1,1.0,2.0,0.0,0,2.0,183.0,1036.0,0.0,9368.0,Train
104.0,1,0,1150071600,2026-03-17,695000.0,38.09339688,-122.27191067,2645.0,71,1150071600,894.0,49.0,1,2.0,2005.0,3.0,829.0,3.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,1135.0,0.0,4000.0,Train
132.0,1,0,1151712827,2026-03-17,560000.0,34.064735,-117.174133,1572.0,24,1151712827,122.0,37.0,1,10.0,1978.0,2.0,655.0,3.0,1.0,1,1.0,2.0,3.0,0,3.0,287.0,467.0,0.0,8175.0,Train
224.0,0,0,1151712829,2026-03-17,3450000.0,34.011340000000004,-118.46193,2420.0,9,1151712829,442.0,18.0,0,2.0,1947.0,3.0,726.0,4.0,1.0,1,2.0,12.0,0.0,0,2.0,324.0,107.0,0.0,6995.0,Train
222.0,1,0,1147408361,2026-03-17,800000.0,36.843140000000005,-121.358463,1675.0,77,1147408361,894.0,36.0,1,2.0,2021.0,2.0,329.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,145.0,1261.0,0.0,5242.0,Train
221.0,0,1,1144574378,2026-03-17,390000.0,35.335735,-119.057655,1465.0,110,1144574378,420.0,14.0,1,2.0,1971.0,2.0,53.0,3.0,1.0,0,1.0,2.0,3.0,0,2.0,20.0,688.0,0.0,7627.0,Train
224.0,0,0,1152914516,2026-03-17,1290000.0,37.59132901,-122.49585021,1040.0,4,1152914516,275.0,42.0,1,2.0,1954.0,1.0,575.0,3.0,1.0,1,1.0,18.0,0.0,0,2.0,253.0,848.0,0.0,5044.0,Train
221.0,0,0,1151719434,2026-03-17,700000.0,33.59215,-117.100142,2904.0,25,1151719434,860.0,34.0,1,3.0,2006.0,3.0,875.0,5.0,1.0,1,2.0,12.0,1.0,0,3.0,353.0,531.0,0.0,7405.0,Train
222.0,0,0,1152944474,2026-03-17,615000.0,38.18137135,-122.13934109,1592.0,12,1152944474,894.0,49.0,1,2.0,1988.0,4.0,253.0,4.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,982.0,0.0,5467.0,Train
221.0,1,0,1151609484,2026-03-17,850000.0,33.252893,-117.274183,1258.0,11,1151609484,343.0,38.0,1,4.0,1991.0,2.0,557.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,374.0,341.0,228.0,5958.0,Train
224.0,0,0,1153125462,2026-03-17,770000.0,37.67323069,-122.12032272,1156.0,10,1153125462,894.0,0.0,1,2.0,1951.0,2.0,704.0,3.0,1.0,0,1.0,2.0,0.0,0,2.0,364.0,996.0,0.0,5022.0,Train
193.0,1,0,1146284324,2026-03-17,735000.0,33.843158,-117.540626,1318.0,61,1146284324,109.0,34.0,1,2.0,1997.0,2.0,173.0,3.0,1.0,1,1.0,2.0,1.0,0,2.0,75.0,613.0,0.0,8712.0,Train
220.0,0,0,1152908547,2026-03-17,3670000.0,34.069312,-118.365834,3396.0,5,1152908547,447.0,18.0,0,2.0,1915.0,5.0,443.0,4.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,48.0,0.0,6051.0,Train
221.0,1,0,1118388607,2026-03-17,3037500.0,33.549442,-117.791014,1440.0,169,1118388607,735.0,29.0,1,2.0,1973.0,2.0,385.0,2.0,1.0,1,1.0,9.0,1.0,0,2.0,170.0,552.0,0.0,5500.0,Train
221.0,1,0,1144582664,2026-03-17,525000.0,34.105311,-117.391827,1502.0,78,1144582664,125.0,37.0,1,2.0,1959.0,2.0,662.0,3.0,1.0,0,1.0,2.0,3.0,0,2.0,289.0,468.0,0.0,7200.0,Train
217.0,0,0,1151725738,2026-03-17,1679000.0,37.78183535,-121.95855265,1972.0,34,1151725738,894.0,6.0,1,2.0,1978.0,3.0,714.0,4.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,1113.0,190.0,18050.0,Train
86.0,1,0,1147254012,2026-03-17,1020000.0,33.956304,-117.706017,2404.0,66,1147254012,263.0,37.0,1,2.0,1998.0,3.0,148.0,4.0,1.0,1,2.0,12.0,0.0,0,2.0,61.0,252.0,82.0,3500.0,Train
86.0,1,0,1149656384,2026-03-17,502251.0,37.359177,-120.481766,1969.0,60,1149656384,894.0,23.0,1,2.0,2026.0,2.0,477.0,4.0,1.0,0,1.0,2.0,4.0,1,2.0,211.0,1367.0,0.0,5300.0,Train
205.0,1,0,1152977911,2026-03-17,949000.0,35.740583,-120.881827,2397.0,10,1152977911,786.0,41.0,1,3.0,2007.0,2.0,594.0,4.0,1.0,1,1.0,2.0,4.0,0,3.0,266.0,712.0,180.0,23437.0,Train
221.0,0,1,1147546995,2026-03-17,1598000.0,33.874294,-117.842344,2346.0,31,1147546995,290.0,29.0,1,2.0,2022.0,4.0,616.0,4.0,1.0,1,2.0,12.0,1.0,0,2.0,273.0,609.0,131.57,3961.0,Train
222.0,1,1,1148630756,2026-03-17,800000.0,34.117774,-117.63276100000002,1762.0,69,1148630756,272.0,37.0,1,2.0,1978.0,2.0,824.0,4.0,1.0,1,1.0,2.0,1.0,0,2.0,365.0,289.0,0.0,7840.0,Train
167.0,1,0,1151823886,2026-03-17,2900000.0,37.42339401,-122.15030417,1231.0,7,1151823886,275.0,44.0,0,0.0,1915.0,2.0,583.0,1.0,1.0,0,1.0,18.0,0.0,0,0.0,258.0,883.0,0.0,5000.0,Train
221.0,1,1,1154930569,2026-03-17,455000.0,34.141473,-117.199774,2707.0,0,1154930569,128.0,37.0,1,2.0,1969.0,3.0,324.0,4.0,1.0,1,2.0,12.0,1.0,0,2.0,301.0,453.0,0.0,15750.0,Train
104.0,1,0,1151828815,2026-03-17,430000.0,34.51432,-117.182041,1472.0,5,1151828815,406.0,37.0,1,6.0,1985.0,2.0,31.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,15.0,429.0,0.0,22200.0,Train
221.0,0,0,1151943940,2026-03-17,338000.0,34.494632,-117.275722,1559.0,11,1151943940,929.0,37.0,1,2.0,1981.0,2.0,838.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,371.0,477.0,118.0,7200.0,Train
221.0,0,0,1146357404,2026-03-17,860000.0,33.880598,-118.085664,1424.0,96,1146357404,681.0,18.0,1,6.0,1959.0,2.0,544.0,4.0,1.0,0,1.0,2.0,4.0,0,2.0,0.0,127.0,0.0,5081.0,Train
218.0,1,0,1131110816,2026-03-17,2300000.0,33.766088,-118.122849,2032.0,92,1131110816,0.0,18.0,1,2.0,1989.0,3.0,437.0,3.0,1.0,1,2.0,12.0,0.0,0,2.0,187.0,153.0,270.0,2648.0,Train
131.0,0,1,1150820774,2026-03-17,1215000.0,34.209509999999995,-119.019856,2963.0,7,1150820774,917.0,57.0,1,2.0,2005.0,4.0,115.0,5.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,623.0,150.0,5662.0,Train
131.0,0,0,1151638002,2026-03-17,880000.0,33.90002,-117.52381,3021.0,9,1151638002,109.0,34.0,1,3.0,1996.0,3.0,173.0,5.0,1.0,1,2.0,12.0,1.0,0,3.0,75.0,611.0,88.0,10890.0,Train
134.0,1,0,1151656501,2026-03-17,1115000.0,33.481704,-117.20834,2551.0,12,1151656501,860.0,34.0,1,2.0,2004.0,2.0,795.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,226.0,526.0,50.0,205167.6,Train
221.0,1,0,1147453316,2026-03-17,469000.0,34.130875,-117.289309,1128.0,4,1147453316,127.0,37.0,0,2.0,1924.0,3.0,690.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,301.0,483.0,0.0,6350.0,Train
86.0,1,0,1135646632,2026-03-17,650000.0,34.221539,-118.4488,1227.0,14,1135646632,764.0,18.0,1,1.0,1949.0,2.0,588.0,3.0,1.0,0,1.0,2.0,3.0,0,1.0,189.0,229.0,0.0,5871.0,Train
221.0,1,0,1152930101,2026-03-17,195000.0,34.887967,-117.008479,1265.0,12,1152930101,275.0,37.0,0,1.0,1963.0,2.0,57.0,3.0,1.0,1,1.0,2.0,3.0,0,1.0,24.0,431.0,0.0,6098.0,Train
208.0,0,0,1153127772,2026-03-17,1860000.0,37.85110611,-122.26164212,1644.0,14,1153127772,894.0,0.0,0,1.0,1908.0,2.0,554.0,3.0,1.0,1,2.0,12.0,0.0,0,0.0,242.0,1171.0,0.0,2640.0,Train
221.0,0,0,1152942146,2026-03-17,1110000.0,32.82705107,-117.18154069,1480.0,7,1152942146,378.0,38.0,0,3.0,1962.0,2.0,694.0,4.0,1.0,0,1.0,2.0,0.0,0,0.0,364.0,376.0,0.0,5200.0,Train
124.0,1,0,1151673797,2026-03-17,750000.0,34.458021,-118.510958,1690.0,15,1151673797,485.0,18.0,1,2.0,2001.0,3.0,734.0,3.0,1.0,1,2.0,12.0,0.0,0,2.0,387.0,212.0,110.0,485671.0,Train
221.0,0,0,1147275327,2026-03-17,260000.0,34.861633000000005,-118.165202,668.0,42,1147275327,816.0,14.0,0,1.0,1949.0,1.0,677.0,3.0,1.0,0,1.0,2.0,3.0,0,1.0,159.0,747.0,0.0,8010.0,Train
224.0,1,0,1152897383,2026-03-17,1250000.0,34.114344,-118.320368,1231.0,19,1152897383,455.0,18.0,0,2.0,1938.0,2.0,443.0,2.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,61.0,0.0,4158.0,Train
217.0,1,1,1136306687,2026-03-17,540000.0,33.68688,-116.225515,1507.0,174,1136306687,149.0,34.0,1,3.0,2000.0,2.0,341.0,2.0,1.0,1,1.0,18.0,0.0,0,2.0,364.0,393.0,169.0,5663.0,Train
224.0,0,0,1153320210,2026-03-17,1195000.0,37.65163291,-122.42255862,1380.0,12,1153320210,275.0,42.0,0,1.0,1944.0,1.0,769.0,4.0,1.0,1,1.0,18.0,0.0,0,1.0,342.0,858.0,0.0,4590.0,Train
107.0,0,0,1151739185,2026-03-17,1400000.0,37.92821194,-122.07085758,2322.0,14,1151739185,894.0,6.0,1,2.0,1990.0,3.0,845.0,4.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,1140.0,0.0,9104.0,Train
220.0,0,0,1152945530,2026-03-17,1100000.0,34.00927,-118.316931,1498.0,16,1152945530,767.0,18.0,0,1.0,1926.0,1.0,443.0,3.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,55.0,0.0,5886.0,Train
224.0,1,1,1153319523,2026-03-17,1680000.0,34.163078000000006,-118.317761,1925.0,5,1153319523,208.0,18.0,0,3.0,1938.0,3.0,103.0,3.0,1.0,1,1.0,2.0,3.0,0,2.0,39.0,240.0,0.0,6775.0,Train
221.0,0,0,1144630174,2026-03-17,1050000.0,34.236411,-118.403116,2786.0,75,1144630174,865.0,18.0,0,0.0,1953.0,3.0,784.0,5.0,1.0,0,1.0,2.0,5.0,0,0.0,189.0,214.0,0.0,12208.0,Train
221.0,1,0,1154868021,2026-03-17,1600000.0,33.963621,-117.972607,3606.0,0,1154868021,294.0,18.0,0,0.0,1960.0,4.0,372.0,5.0,1.0,0,2.0,12.0,5.0,0,0.0,123.0,124.0,0.0,39989.0,Train
221.0,0,0,1126843023,2026-03-17,830000.0,34.255047999999995,-118.493976,1830.0,24,1126843023,739.0,18.0,0,2.0,1960.0,2.0,539.0,4.0,1.0,0,1.0,2.0,4.0,0,2.0,189.0,209.0,0.0,7561.0,Train
218.0,0,0,1150121578,2026-03-17,680000.0,33.946238,-118.259465,1086.0,34,1150121578,943.0,18.0,0,1.0,1925.0,2.0,443.0,3.0,1.0,0,1.0,2.0,3.0,0,1.0,189.0,10.0,0.0,4802.0,Train
221.0,0,0,1154883925,2026-03-17,935000.0,33.755062,-117.896354,1332.0,0,1154883925,277.0,29.0,1,1.0,1958.0,2.0,718.0,3.0,1.0,1,1.0,2.0,3.0,0,1.0,320.0,575.0,0.0,6065.0,Train
221.0,0,0,1152904779,2026-03-17,1470000.0,33.09716079,-117.25685033,2372.0,19,1152904779,325.0,38.0,0,4.0,1990.0,3.0,126.0,4.0,1.0,1,2.0,12.0,0.0,0,2.0,364.0,323.0,170.0,4580.0,Train
171.0,0,0,1147397125,2026-03-17,800000.0,34.235122,-118.417168,1262.0,72,1147397125,407.0,18.0,1,2.0,1953.0,2.0,35.0,3.0,1.0,0,1.0,2.0,3.0,0,2.0,189.0,205.0,0.0,6023.0,Train
221.0,1,0,1151742464,2026-03-17,250000.0,35.403428000000005,-118.982632,1444.0,36,1151742464,420.0,14.0,0,0.0,1954.0,2.0,53.0,4.0,1.0,0,1.0,2.0,4.0,0,0.0,20.0,684.0,0.0,10824.0,Train
171.0,0,0,1152901225,2026-03-17,1500000.0,37.31065969,-121.79096613,1450.0,8,1152901225,894.0,44.0,1,2.0,1962.0,2.0,700.0,4.0,1.0,1,1.0,2.0,0.0,0,2.0,364.0,1292.0,0.0,5992.0,Train
222.0,0,0,1152463112,2026-03-17,450000.0,33.724175,-116.98866,1530.0,16,1152463112,860.0,34.0,1,4.0,1991.0,2.0,316.0,2.0,1.0,1,1.0,2.0,2.0,0,2.0,141.0,505.0,0.0,6970.0,Train
221.0,1,0,1150182691,2026-03-17,820000.0,35.045121,-120.473611,1623.0,10,1150182691,741.0,41.0,1,2.0,1948.0,3.0,534.0,4.0,1.0,0,1.0,2.0,4.0,0,2.0,196.0,710.0,0.0,10500.0,Train
